0.000	37.065
0.953	36.355
1.116	36.352
1.317	36.355
1.557	36.352
1.794	36.290
2.033	36.349
2.273	36.352
2.513	36.359
2.738	36.365
2.990	36.375
3.230	36.382
3.470	36.389
3.698	36.382
3.946	36.365
4.186	36.355
4.426	36.352
4.664	36.352
4.903	36.349
5.144	36.342
5.382	36.332
5.620	36.322
5.856	36.325
6.100	36.332
6.338	36.335
6.577	36.335
6.816	36.328
7.057	36.322
7.295	36.325
7.533	36.335
7.772	36.349
8.013	36.362
8.250	36.372
8.490	36.379
8.729	36.389
8.970	36.337
9.207	36.412
9.446	36.357
9.682	36.429
9.926	36.439
10.164	36.446
10.403	36.446
10.636	36.452
10.883	36.456
11.120	36.456
11.359	36.452
11.600	36.449
11.839	36.442
12.077	36.432
12.316	36.419
12.556	36.402
12.796	36.340
13.024	36.412
13.272	36.419
13.512	36.429
13.752	36.435
13.990	36.442
14.229	36.446
14.470	36.446
14.698	36.452
14.946	36.456
15.186	36.462
15.426	36.466
15.664	36.476
15.903	36.479
16.143	36.476
16.383	36.499
16.621	36.551
16.859	36.800
17.099	36.997
17.339	37.214
17.577	37.448
17.816	37.648
18.056	37.808
18.296	37.955
18.533	38.085
18.772	38.181
19.012	38.248
19.252	38.298
19.490	38.361
19.728	38.418
19.970	38.454
20.192	38.488
20.446	38.466
20.682	38.548
20.926	38.558
21.166	38.578
21.403	38.556
21.636	38.658
21.883	38.691
22.122	38.724
22.359	38.757
22.599	38.794
22.839	38.827
23.079	38.857
23.316	38.884
23.556	38.911
23.796	38.940
24.034	38.960
24.272	38.915
24.512	38.997
24.752	39.017
24.991	39.037
25.229	39.070
25.469	39.100
25.699	39.127
25.947	39.153
26.186	39.183
26.425	39.210
26.665	39.168
26.904	39.263
27.143	39.290
27.382	39.316
27.622	39.353
27.859	39.376
28.099	39.379
28.339	39.379
28.579	39.386
28.816	39.399
29.056	39.354
29.296	39.433
29.535	39.453
29.772	39.469
30.012	39.492
30.252	39.516
30.492	39.536
30.729	39.549
30.969	39.569
31.208	39.589
31.447	39.602
31.681	39.615
31.925	39.635
32.166	39.669
32.405	39.692
32.636	39.715
32.882	39.738
33.122	39.755
33.360	39.768
33.599	39.772
33.838	39.781
34.079	39.795
34.317	39.805
34.556	39.815
34.795	39.770
35.035	39.855
35.273	39.878
35.507	39.894
35.752	39.914
35.992	39.938
36.230	39.958
36.469	39.971
36.699	39.994
36.948	39.949
37.186	39.953
37.425	40.024
37.666	40.027
